#{"t_start": 1634011350.8532403, "env_id": null}
r,l,t
-0.1,3,763.802249
-0.1,1,763.802283
-0.1,1,766.184299
-0.1,1,766.184453
-0.1,1,766.184499
-0.1,5,769.318635
-0.1,7,769.318755
-0.1,1,769.318791
-0.1,1,769.318819
-0.1,1,772.453349
-0.1,6,772.453469
0.0,8,775.274802
-0.1,1,775.274909
-0.1,1,775.274941
-0.1,5,775.274966
-0.1,7,775.274989
-0.1,3,778.321762
-0.1,3,778.321884
-0.1,1,778.321919
-0.1,6,778.321946
-0.1,5,781.464018
-0.1,1,781.464123
0.0,2,783.869031
0.0,5,783.86914
-0.1,3,783.869187
0.0,3,783.869215
-0.1,2,783.869238
-0.1,1,783.869261
-0.1,1,786.917261
-0.1,9,786.917383
0.0,4,786.917417
-0.1,1,786.917446
0.0,14,786.917472
-0.1,3,786.917497
-0.1,1,789.354298
-0.1,1,789.354409
1.0,3,789.354444
-0.1,2,789.354474
-0.1,1,792.38737
-0.1,3,792.387476
-0.1,1,792.387513
-0.1,2,795.52881
-0.1,3,795.528897
-0.1,1,795.528923
-0.1,4,798.72065
-0.1,1,798.720773
-0.1,5,798.720809
-0.1,8,798.720837
-0.1,4,798.720863
-0.1,4,798.720887
-0.1,6,801.616786
-0.1,1,801.616875
-0.1,3,801.6169
-0.1,1,801.616919
-0.1,1,801.616936
-0.1,1,801.616953
0.0,2,801.616968
-0.1,1,804.146772
-0.1,1,804.146889
-0.1,1,804.146924
-0.1,1,804.14695
-0.1,1,807.084599
-0.1,2,807.084708
-0.1,4,807.084741
-0.1,1,807.084766
-0.1,3,807.084788
-0.1,2,807.084812
-0.1,1,807.084835
-0.1,1,809.619862
0.0,7,809.620184
-0.1,7,811.995724
-0.1,2,811.995822
-0.1,1,811.995854
0.0,3,811.99588
-0.1,3,814.965231
-0.1,1,814.965359
-0.1,1,814.965597
-0.1,1,814.965754
-0.1,3,814.9659
0.0,6,814.965974
-0.1,3,818.043967
-0.1,1,818.044081
-0.1,1,818.044116
-0.1,5,821.308795
-0.1,1,821.30891
0.0,5,821.308944
-0.1,2,821.308971
-0.1,1,821.308995
-0.1,1,824.096418
-0.1,1,824.09652
-0.1,3,824.096557
-0.1,6,824.096588
-0.1,2,826.746416
-0.1,2,826.746691
-0.1,6,829.73578
-0.1,5,829.735888
-0.1,5,829.735921
-0.1,1,829.735946
0.0,5,832.860649
-0.1,2,832.860758
-0.1,3,832.860793
-0.1,1,832.860818
-0.1,1,832.860842
-0.1,2,835.607466
-0.1,1,835.607569
-0.1,2,835.607603
-0.1,4,835.60763
-0.1,4,835.607656
-0.1,5,838.708345
-0.1,2,838.708461
-0.1,2,838.708494
-0.1,1,838.708521
0.0,13,838.708544
-0.1,1,841.887204
-0.1,1,841.887319
-0.1,2,841.887352
-0.1,1,841.88738
-0.1,3,845.015633
-0.1,1,845.01575
-0.1,3,845.015786
-0.1,1,845.015814
-0.1,8,845.015839
-0.1,2,845.015863
-0.1,3,848.09238
-0.1,1,848.092498
-0.1,2,848.092533
-0.1,5,848.09256
-0.1,1,848.092585
-0.1,5,848.092611
-0.1,1,850.595117
-0.1,1,850.595249
-0.1,1,850.595284
0.0,2,850.595312
-0.1,3,850.595339
-0.1,1,853.124673
-0.1,1,853.124787
0.0,3,853.124822
-0.1,1,853.124849
-0.1,1,853.124875
-0.1,4,856.140335
-0.1,3,856.140427
-0.1,1,856.140463
-0.1,3,856.14049
-0.1,1,859.135527
0.0,4,859.13565
-0.1,2,859.135684
0.0,8,859.135712
-0.1,2,859.135739
-0.1,3,859.135763
-0.1,1,862.161403
-0.1,3,862.161524
-0.1,1,862.161558
-0.1,3,865.313758
-0.1,7,865.313909
-0.1,1,865.313964
-0.1,1,865.314007
-0.1,4,867.733305
-0.1,3,867.733404
-0.1,2,867.733436
-0.1,1,870.312274
-0.1,1,870.312377
-0.1,4,870.312409
0.0,2,870.312434
-0.1,1,870.312459
-0.1,1,872.611074
-0.1,3,872.61116
-0.1,1,872.611185
-0.1,1,872.61121
0.0,7,872.611234
-0.1,5,872.611258
-0.1,4,875.219573
-0.1,1,875.219676
-0.1,1,875.219708
-0.1,1,875.219734
-0.1,1,875.219759
-0.1,2,877.819113
-0.1,8,877.819236
-0.1,1,877.819395
-0.1,1,877.819427
1.0,6,881.023883
-0.1,1,881.023996
-0.1,4,881.024033
0.0,2,881.024061
-0.1,1,881.024087
-0.1,3,881.024112
-0.1,5,883.498055
-0.1,3,883.498167
-0.1,1,883.498201
0.0,9,883.498227
-0.1,1,883.498252
-0.1,1,883.498275
0.0,2,886.550297
-0.1,2,886.550413
-0.1,1,886.55045
-0.1,3,886.550479
-0.1,1,889.141092
-0.1,4,889.141243
-0.1,1,889.141311
-0.1,2,889.141365
-0.1,5,889.141402
-0.1,1,892.370947
-0.1,1,892.371056
-0.1,3,892.37109
-0.1,1,892.371117
-0.1,1,892.371141
-0.1,3,892.371164
-0.1,1,894.87001
-0.1,2,894.870121
-0.1,1,894.870153
-0.1,1,894.87018
1.0,3,894.870203
-0.1,1,897.97881
-0.1,1,897.978918
-0.1,6,897.978952
-0.1,2,897.978978
-0.1,4,897.979002
-0.1,3,901.104816
-0.1,1,901.104907
-0.1,3,901.104933
-0.1,2,901.104952
-0.1,7,904.129487
-0.1,3,904.129604
-0.1,2,904.129638
-0.1,1,904.129667
-0.1,1,904.129692
-0.1,1,907.347611
-0.1,8,907.34769
-0.1,3,907.347715
-0.1,1,907.347735
-0.1,1,907.347751
-0.1,3,910.230034
-0.1,1,910.230145
-0.1,1,910.230178
-0.1,4,910.230204
-0.1,1,912.648893
-0.1,1,912.648985
-0.1,3,912.649106
-0.1,1,912.649138
-0.1,2,912.649168
-0.1,1,915.594449
-0.1,1,915.594532
-0.1,5,915.594567
-0.1,1,915.594593
0.0,7,915.594618
-0.1,1,917.846133
-0.1,5,917.84624
-0.1,1,917.846274
-0.1,1,917.846298
0.0,2,917.846323
-0.1,1,917.846346
-0.1,1,920.473512
0.0,3,920.473628
-0.1,2,920.473663
-0.1,1,920.473692
-0.1,1,922.813204
-0.1,1,922.813316
0.0,2,922.813352
-0.1,6,922.81338
-0.1,1,922.813406
-0.1,1,925.825329
-0.1,1,925.825417
-0.1,3,925.825577
-0.1,1,928.194092
-0.1,3,928.194195
-0.1,4,928.194226
0.0,8,928.194252
-0.1,11,928.194275
-0.1,1,931.167992
0.0,8,931.16811
-0.1,1,931.168144
-0.1,1,931.168172
-0.1,5,931.168198
0.0,2,934.117436
-0.1,1,934.117548
-0.1,3,934.117584
-0.1,3,937.123669
-0.1,2,937.123788
-0.1,2,937.123824
-0.1,1,937.123851
0.0,4,937.123877
-0.1,5,937.123902
-0.1,6,940.285909
-0.1,3,940.286026
-0.1,1,940.28606
-0.1,2,940.286086
-0.1,2,940.28611
-0.1,6,940.286132
-0.1,3,940.286156
-0.1,1,940.28618
-0.1,2,942.77921
-0.1,1,942.779302
-0.1,1,942.779336
-0.1,1,942.779364
-0.1,1,942.779388
-0.1,1,945.255314
0.0,3,945.255417
0.0,4,948.458271
-0.1,3,948.458379
-0.1,4,948.458416
-0.1,1,951.781803
-0.1,1,951.781924
-0.1,2,951.781967
-0.1,3,951.781994
-0.1,1,954.665588
-0.1,1,954.665705
-0.1,1,954.66574
-0.1,5,954.665766
-0.1,4,954.665792
-0.1,6,957.671124
-0.1,5,957.671215
-0.1,1,957.671249
-0.1,1,960.219254
0.0,6,960.219408
-0.1,3,963.149968
-0.1,1,963.150085
0.0,6,963.15012
-0.1,3,963.150146
-0.1,8,963.150171
-0.1,1,966.255207
-0.1,3,966.255318
-0.1,1,966.255352
-0.1,1,966.255378
-0.1,6,966.255402
-0.1,1,966.255425
-0.1,1,969.244658
-0.1,6,969.24477
0.0,4,969.244803
-0.1,1,969.244828
-0.1,1,969.244853
-0.1,3,969.244876
0.0,5,969.244899
-0.1,3,972.327918
-0.1,1,972.328036
-0.1,1,972.328071
-0.1,2,972.328099
-0.1,2,975.518983
-0.1,2,975.519103
-0.1,3,975.519139
-0.1,1,975.519167
-0.1,1,975.519192
-0.1,2,975.519217
-0.1,2,978.088805
-0.1,1,978.08892
-0.1,1,978.088955
-0.1,1,978.088983
-0.1,1,980.632215
-0.1,3,980.632325
-0.1,1,980.63236
-0.1,5,983.192752
-0.1,3,985.988605
-0.1,4,985.988907
0.0,12,988.503251
-0.1,1,988.503361
-0.1,8,988.503397
0.0,3,988.503425
0.0,6,990.957978
-0.1,2,990.958187
-0.1,1,990.958237
-0.1,1,990.958263
-0.1,1,993.448519
-0.1,1,993.448605
0.0,9,993.448631
-0.1,6,996.481959
0.0,3,996.482064
-0.1,2,996.482095
-0.1,1,996.482121
-0.1,3,996.482145
-0.1,3,999.392611
-0.1,2,999.39272
-0.1,9,999.392753
-0.1,2,999.392792
-0.1,1,1002.475426
-0.1,8,1002.475536
-0.1,7,1002.47557
-0.1,1,1005.41399
-0.1,10,1005.414097
-0.1,3,1007.777811
-0.1,3,1011.0114
-0.1,3,1011.011489
-0.1,4,1011.011523
-0.1,1,1013.58868
-0.1,1,1013.588782
0.0,6,1013.588816
0.0,7,1016.087212
-0.1,3,1016.087327
-0.1,6,1016.087611
-0.1,7,1016.087761
-0.1,3,1019.00661
-0.1,5,1019.006742
-0.1,1,1019.006779
-0.1,8,1019.006805
-0.1,3,1022.004799
-0.1,3,1022.00491
-0.1,9,1022.004942
-0.1,1,1022.004967
-0.1,2,1022.004991
-0.1,1,1022.005014
-0.1,1,1025.296264
-0.1,3,1025.296378
-0.1,4,1025.296418
-0.1,2,1025.296449
-0.1,1,1025.296477
-0.1,1,1027.786701
-0.1,1,1027.786815
-0.1,8,1027.786849
-0.1,1,1027.786876
-0.1,5,1030.88578
-0.1,4,1030.885886
-0.1,3,1030.885921
-0.1,2,1030.885947
-0.1,2,1033.979477
-0.1,2,1033.979589
0.0,4,1033.979621
0.0,4,1033.97965
-0.1,2,1033.979674
-0.1,3,1036.733131
-0.1,1,1036.733231
-0.1,1,1036.733267
-0.1,3,1039.792647
-0.1,1,1039.792758
-0.1,2,1039.792789
-0.1,1,1039.792814
-0.1,6,1039.792838
-0.1,3,1039.792861
-0.1,2,1039.792884
-0.1,4,1042.354738
-0.1,1,1042.354823
-0.1,1,1045.255344
-0.1,2,1045.255453
-0.1,3,1045.255486
0.0,2,1045.255513
-0.1,2,1045.255538
-0.1,7,1045.25556
-0.1,5,1045.255584
-0.1,3,1047.767856
-0.1,1,1047.76797
-0.1,1,1047.768002
-0.1,1,1050.217671
-0.1,1,1050.217783
-0.1,2,1050.217818
-0.1,2,1050.217844
-0.1,4,1050.217868
-0.1,4,1053.194086
-0.1,1,1053.194208
-0.1,1,1053.194242
-0.1,2,1053.19427
0.0,5,1053.194297
-0.1,7,1053.194322
-0.1,1,1055.723319
0.0,2,1055.723427
-0.1,1,1055.72346
-0.1,3,1058.588098
-0.1,1,1058.588209
-0.1,1,1058.588245
-0.1,3,1061.186984
-0.1,3,1061.187077
-0.1,1,1061.187104
-0.1,1,1064.076819
0.0,5,1064.076938
-0.1,7,1064.076974
-0.1,1,1066.542584
-0.1,8,1066.542695
-0.1,1,1066.542731
-0.1,8,1066.542758
-0.1,5,1066.542783
-0.1,1,1069.621709
0.0,6,1069.621905
-0.1,2,1069.621953
-0.1,2,1071.945549
0.0,6,1071.94565
-0.1,1,1071.945682
-0.1,5,1071.945707
-0.1,1,1071.94573
-0.1,4,1071.945752
0.0,2,1071.945773
0.0,2,1075.091583
-0.1,5,1075.091669
-0.1,1,1075.091712
-0.1,1,1075.091738
-0.1,1,1075.091756
0.0,7,1077.992805
-0.1,1,1077.992911
-0.1,2,1077.992946
0.0,4,1077.992971
-0.1,1,1077.992993
-0.1,3,1081.119127
-0.1,1,1081.119242
-0.1,5,1081.119276
-0.1,3,1081.119302
0.0,2,1084.189998
-0.1,3,1084.190107
-0.1,1,1084.190142
-0.1,1,1084.190168
-0.1,1,1084.190192
-0.1,2,1087.406574
-0.1,1,1087.406676
-0.1,1,1087.406709
-0.1,1,1087.406735
-0.1,1,1087.406758
-0.1,3,1087.406781
-0.1,1,1090.193432
-0.1,1,1090.193554
-0.1,4,1090.193615
-0.1,1,1090.19365
0.0,6,1090.193682
-0.1,2,1093.37102
0.0,6,1093.371127
-0.1,1,1093.37116
-0.1,5,1093.371188
-0.1,1,1093.371215
-0.1,3,1093.37124
-0.1,2,1093.371265
-0.1,6,1093.371289
-0.1,1,1096.438781
-0.1,1,1096.438892
-0.1,2,1096.438924
-0.1,2,1096.43895
-0.1,3,1096.438973
-0.1,1,1096.438996
-0.1,1,1099.565629
-0.1,1,1099.56574
-0.1,2,1099.565773
-0.1,1,1099.565798
-0.1,2,1102.612461
-0.1,3,1102.612582
-0.1,1,1102.612617
-0.1,4,1102.612644
-0.1,3,1105.146327
-0.1,1,1105.146433
-0.1,3,1105.146467
-0.1,1,1105.146493
-0.1,4,1105.146517
-0.1,1,1107.62926
-0.1,1,1107.629344
-0.1,1,1107.629369
-0.1,6,1110.224235
-0.1,4,1110.224423
0.0,3,1110.2245
-0.1,1,1110.224561
-0.1,1,1110.224617
-0.1,3,1113.399074
-0.1,1,1113.399249
-0.1,3,1113.399302
-0.1,1,1113.399334
0.0,4,1113.399359
-0.1,2,1113.399385
0.0,8,1115.71398
-0.1,1,1115.714087
-0.1,1,1115.714123
-0.1,2,1115.714151
-0.1,1,1118.920879
-0.1,2,1118.920988
-0.1,1,1118.921023
-0.1,2,1118.921051
-0.1,1,1118.921076
-0.1,7,1118.9211
-0.1,1,1118.921125
-0.1,1,1121.970806
-0.1,3,1121.970942
-0.1,8,1121.971095
-0.1,3,1121.971131
-0.1,4,1121.971157
-0.1,4,1121.971183
-0.1,1,1121.971207
-0.1,1,1125.179076
-0.1,2,1125.179194
-0.1,1,1125.179228
-0.1,1,1125.179256
-0.1,2,1125.179281
-0.1,1,1125.179305
-0.1,1,1125.17933
-0.1,1,1127.662566
-0.1,1,1127.662693
0.0,3,1127.66282
-0.1,1,1127.662844
-0.1,4,1130.085319
-0.1,3,1130.085424
-0.1,3,1132.579841
-0.1,1,1132.57994
1.0,3,1132.579971
-0.1,2,1132.579998
-0.1,1,1135.633042
-0.1,4,1135.633255
0.0,6,1135.633302
-0.1,1,1135.633328
-0.1,5,1135.633351
-0.1,2,1138.055045
-0.1,1,1138.055168
0.0,3,1138.055202
-0.1,1,1141.144002
-0.1,6,1141.144116
-0.1,5,1141.144149
-0.1,2,1141.144174
-0.1,1,1141.144198
-0.1,1,1143.586665
0.0,2,1146.223848
-0.1,2,1146.22396
-0.1,2,1146.223996
0.0,4,1146.224025
0.0,7,1146.224051
-0.1,4,1146.224076
-0.1,1,1146.224101
-0.1,3,1146.224125
-0.1,1,1148.653235
-0.1,1,1148.653646
-0.1,1,1148.653729
-0.1,1,1148.653775
-0.1,1,1151.133882
-0.1,6,1151.134022
-0.1,1,1151.134075
0.0,2,1153.498457
0.0,3,1153.49856
0.0,5,1153.498592
-0.1,3,1153.498618
-0.1,10,1153.498644
-0.1,1,1156.54891
-0.1,1,1156.549029
-0.1,1,1156.549064
-0.1,1,1156.549092
-0.1,4,1156.549118
-0.1,3,1159.638119
-0.1,11,1162.558981
-0.1,2,1162.559098
-0.1,6,1162.559133
-0.1,1,1165.783468
-0.1,4,1165.78358
-0.1,3,1165.783696
-0.1,1,1165.783726
-0.1,3,1165.783751
-0.1,4,1168.948584
-0.1,1,1168.948693
-0.1,1,1168.948727
-0.1,2,1168.948753
-0.1,2,1172.035547
-0.1,7,1172.03566
-0.1,2,1172.035695
0.0,4,1172.035722
-0.1,1,1172.035746
-0.1,2,1174.912237
-0.1,1,1174.912347
-0.1,3,1174.912381
-0.1,1,1174.912408
0.0,2,1174.912434
-0.1,1,1174.912459
-0.1,10,1177.876613
-0.1,2,1177.876731
-0.1,1,1177.876765
-0.1,1,1177.876793
-0.1,1,1180.9877
-0.1,3,1180.987786
-0.1,1,1180.987812
-0.1,1,1180.987831
0.0,2,1180.987848
-0.1,1,1184.000271
-0.1,1,1184.000413
-0.1,1,1184.000464
-0.1,11,1184.000507
-0.1,1,1186.468589
-0.1,1,1186.468682
-0.1,1,1186.468717
-0.1,4,1186.468738
-0.1,2,1189.480758
-0.1,3,1189.480869
-0.1,7,1189.480903
-0.1,5,1189.480929
-0.1,1,1191.827402
-0.1,5,1191.827518
-0.1,1,1191.827552
-0.1,4,1191.827579
0.0,6,1191.827604
-0.1,2,1191.82763
-0.1,1,1191.827655
-0.1,3,1194.402806
-0.1,1,1194.402916
-0.1,1,1194.40295
-0.1,2,1197.424443
-0.1,1,1197.424556
-0.1,1,1197.424589
-0.1,2,1197.424615
-0.1,3,1197.42464
-0.1,2,1197.424664
-0.1,1,1200.639079
-0.1,2,1200.639207
-0.1,5,1200.639245
-0.1,3,1200.639274
-0.1,1,1203.777627
-0.1,2,1203.777785
0.0,4,1203.777821
-0.1,2,1203.777849
-0.1,6,1203.777874
-0.1,3,1206.539355
0.0,17,1206.539514
-0.1,1,1206.539555
-0.1,1,1206.539586
-0.1,4,1208.976555
0.0,3,1208.976665
0.0,5,1212.060855
-0.1,3,1212.060966
-0.1,1,1212.061004
0.0,2,1212.061033
-0.1,1,1212.061059
-0.1,1,1214.483331
-0.1,5,1214.483451
-0.1,1,1214.48349
-0.1,1,1214.483523
-0.1,1,1217.61518
-0.1,1,1217.615281
-0.1,4,1217.615312
-0.1,4,1217.615338
0.0,5,1217.61536
0.0,5,1220.562418
0.0,6,1220.562524
-0.1,1,1220.562555
-0.1,1,1220.562582
-0.1,3,1220.562606
-0.1,1,1220.56263
-0.1,3,1220.562653
-0.1,1,1223.642877
-0.1,2,1223.64299
-0.1,1,1223.643025
-0.1,1,1226.067059
-0.1,1,1226.067168
-0.1,2,1226.067202
-0.1,1,1228.663706
-0.1,1,1228.663818
-0.1,1,1231.532867
-0.1,4,1231.532994
0.0,5,1231.533028
-0.1,4,1231.533057
-0.1,4,1231.533084
-0.1,1,1234.098014
-0.1,7,1234.098115
-0.1,1,1234.098147
-0.1,6,1237.42141
-0.1,2,1237.42152
-0.1,1,1237.421551
-0.1,5,1237.421576
-0.1,1,1237.421599
-0.1,1,1237.421621
-0.1,1,1240.231438
-0.1,1,1240.231634
-0.1,14,1240.231687
-0.1,1,1240.231713
0.0,10,1242.618269
-0.1,1,1242.618356
-0.1,1,1242.618383
-0.1,1,1242.618402
-0.1,1,1245.136384
-0.1,6,1245.136489
-0.1,1,1245.136522
-0.1,8,1247.817647
-0.1,2,1247.817833
-0.1,1,1251.043117
-0.1,2,1251.043226
-0.1,2,1251.04326
1.0,4,1251.043287
0.0,5,1251.043315
-0.1,3,1254.179334
-0.1,1,1254.179452
0.0,8,1254.179485
-0.1,8,1254.179511
-0.1,1,1254.179536
-0.1,7,1256.69765
-0.1,1,1256.697759
-0.1,1,1256.697794
-0.1,3,1256.697819
-0.1,1,1256.697843
-0.1,1,1259.31105
-0.1,2,1259.31118
-0.1,1,1259.311302
0.0,6,1259.311344
-0.1,4,1262.132209
-0.1,1,1262.132325
-0.1,2,1262.132358
-0.1,9,1262.132385
-0.1,5,1264.981561
-0.1,4,1268.080631
0.0,5,1268.080754
0.0,6,1268.080788
-0.1,4,1268.080815
-0.1,1,1268.080841
-0.1,3,1268.080866
0.0,3,1268.080891
-0.1,3,1271.043334
-0.1,1,1271.043453
-0.1,1,1271.043504
-0.1,3,1271.043531
-0.1,1,1271.043555
-0.1,1,1271.043576
-0.1,1,1273.596562
-0.1,1,1273.596675
-0.1,5,1273.596709
-0.1,1,1273.596735
-0.1,3,1276.544143
-0.1,3,1276.544261
-0.1,1,1276.544295
-0.1,1,1279.561856
-0.1,3,1279.561962
-0.1,6,1279.561992
0.0,7,1282.676598
-0.1,4,1282.676688
-0.1,3,1282.676716
-0.1,1,1282.676735
-0.1,2,1282.676753
-0.1,4,1282.676769
-0.1,1,1282.676785
-0.1,5,1282.6768
-0.1,4,1285.608687
-0.1,1,1285.608808
-0.1,1,1285.60884
-0.1,2,1285.608868
-0.1,1,1285.608894
-0.1,1,1285.608918
-0.1,4,1288.686535
-0.1,1,1288.686702
-0.1,2,1288.686743
-0.1,5,1288.68677
-0.1,1,1288.686797
-0.1,1,1288.686822
-0.1,3,1291.766518
-0.1,1,1291.766609
-0.1,2,1291.766643
-0.1,1,1294.91858
-0.1,3,1294.918697
-0.1,3,1297.864695
-0.1,1,1297.864805
0.0,4,1297.864836
-0.1,3,1297.86486
-0.1,4,1300.747636
-0.1,1,1300.747746
-0.1,4,1300.747781
-0.1,3,1300.747809
-0.1,1,1300.747835
-0.1,1,1300.747859
-0.1,2,1303.92186
-0.1,5,1303.921976
-0.1,1,1303.92201
-0.1,1,1303.922037
-0.1,1,1303.922061
0.0,7,1303.922085
-0.1,4,1303.922109
-0.1,1,1306.924768
-0.1,1,1306.924872
0.0,8,1306.924898
-0.1,1,1306.924923
-0.1,1,1306.924947
-0.1,2,1309.179229
-0.1,1,1309.179336
-0.1,1,1309.17937
0.0,2,1309.179396
-0.1,1,1309.179422
-0.1,1,1309.179446
-0.1,1,1312.345951
-0.1,1,1312.346059
-0.1,1,1312.346094
-0.1,1,1312.346123
-0.1,2,1315.578109
-0.1,2,1315.578216
0.0,5,1315.578246
-0.1,1,1315.578272
0.0,5,1315.578297
-0.1,2,1318.311041
-0.1,1,1318.311171
-0.1,1,1318.311207
0.0,6,1318.311234
-0.1,6,1321.629366
-0.1,1,1321.629488
-0.1,5,1321.629521
-0.1,2,1321.629548
-0.1,9,1321.629573
0.0,2,1324.569347
-0.1,3,1324.569457
-0.1,1,1324.569494
-0.1,1,1324.56952
-0.1,1,1327.621004
-0.1,5,1327.621114
-0.1,1,1327.621157
-0.1,1,1327.621185
-0.1,3,1327.62121
-0.1,2,1327.621233
-0.1,4,1327.621256
-0.1,3,1330.862073
-0.1,4,1330.862156
-0.1,3,1330.86218
-0.1,1,1330.8622
-0.1,1,1330.862217
-0.1,2,1333.373443
0.0,3,1333.373558
-0.1,7,1333.373593
-0.1,1,1333.37362
-0.1,1,1333.373645
-0.1,2,1333.373669
-0.1,3,1336.347882
-0.1,1,1336.347972
-0.1,2,1336.348008
-0.1,1,1336.348035
-0.1,1,1338.885348
0.0,4,1338.88553
-0.1,2,1338.8856
-0.1,1,1338.885657
-0.1,2,1341.796345
-0.1,1,1341.796574
-0.1,1,1341.796621
-0.1,2,1345.101136
-0.1,4,1345.101253
-0.1,4,1345.101285
-0.1,1,1345.10131
-0.1,6,1345.101334
-0.1,3,1345.101359
-0.1,5,1345.101382
-0.1,5,1345.101405
-0.1,1,1347.661542
-0.1,2,1347.661665
-0.1,1,1347.661701
-0.1,1,1347.661729
-0.1,3,1347.661754
-0.1,1,1347.661779
-0.1,1,1350.621946
-0.1,2,1350.622048
-0.1,1,1350.622077
-0.1,1,1353.626298
-0.1,1,1353.6264
-0.1,7,1353.626435
-0.1,1,1353.626462
-0.1,3,1353.626485
0.0,3,1356.45408
-0.1,4,1356.454198
-0.1,1,1356.454234
-0.1,3,1356.454262
-0.1,3,1356.454288
-0.1,5,1356.454313
-0.1,1,1359.603571
-0.1,1,1359.603674
-0.1,2,1359.603703
-0.1,1,1362.064956
-0.1,3,1362.065064
-0.1,5,1362.065099
0.0,7,1364.622381
0.0,3,1364.622485
-0.1,1,1364.622515
-0.1,4,1364.622542
-0.1,5,1367.501866
-0.1,1,1367.501965
-0.1,2,1367.501997
-0.1,3,1367.502023
0.0,4,1367.502047
0.0,2,1370.039999
-0.1,1,1370.040113
-0.1,4,1370.040147
-0.1,1,1370.040175
-0.1,1,1370.040199
-0.1,2,1370.040221
-0.1,6,1373.132307
-0.1,1,1373.132398
-0.1,1,1373.132425
-0.1,1,1373.132443
-0.1,3,1373.132461
-0.1,4,1373.132477
-0.1,2,1375.492049
-0.1,2,1375.492169
-0.1,1,1375.492379
-0.1,2,1378.912693
-0.1,2,1382.03299
-0.1,9,1382.033105
1.0,5,1382.033139
-0.1,4,1384.998282
-0.1,3,1384.998402
0.0,5,1384.998438
-0.1,4,1384.998466
-0.1,4,1384.998492
-0.1,2,1384.998517
-0.1,1,1388.028387
-0.1,1,1388.028499
-0.1,2,1388.028533
-0.1,1,1388.028559
-0.1,1,1390.597079
-0.1,1,1390.597202
-0.1,1,1390.597237
-0.1,3,1390.597265
-0.1,7,1393.453104
-0.1,3,1396.752306
-0.1,5,1396.752429
-0.1,7,1396.752466
-0.1,2,1396.752494
-0.1,5,1399.536874
-0.1,1,1399.536962
-0.1,1,1399.536988
-0.1,11,1399.537006
-0.1,3,1399.537024
-0.1,1,1402.402717
-0.1,1,1402.402827
-0.1,1,1402.402878
-0.1,4,1402.402905
-0.1,1,1405.527292
-0.1,4,1405.5274
-0.1,7,1405.527433
0.0,7,1405.527459
-0.1,1,1405.527483
-0.1,1,1408.198835
-0.1,3,1408.198966
-0.1,1,1408.199118
0.0,4,1408.19915
-0.1,1,1410.697188
-0.1,1,1410.697311
-0.1,1,1410.697347
-0.1,4,1413.038569
0.0,8,1413.038675
-0.1,1,1413.038708
-0.1,2,1416.1118
0.0,6,1416.111919
-0.1,4,1416.111954
-0.1,2,1416.111981
1.0,4,1416.112007
-0.1,4,1416.112033
-0.1,5,1416.112057
-0.1,1,1418.824514
-0.1,1,1418.824613
0.0,3,1421.278173
-0.1,5,1421.27828
-0.1,2,1421.278315
-0.1,3,1421.278342
-0.1,2,1424.350088
-0.1,2,1424.350182
-0.1,3,1424.350219
0.0,10,1424.350242
-0.1,2,1427.439522
-0.1,1,1427.439646
-0.1,4,1427.439681
-0.1,2,1427.439708
-0.1,1,1430.229981
1.0,5,1430.2301
0.0,5,1430.230134
-0.1,2,1430.230161
-0.1,1,1430.230185
-0.1,4,1433.326485
-0.1,7,1433.3266
-0.1,4,1435.941173
-0.1,1,1435.941285
-0.1,3,1435.941317
-0.1,1,1435.941343
-0.1,2,1435.941366
-0.1,3,1438.891407
-0.1,3,1438.891521
-0.1,1,1438.891572
-0.1,4,1438.891603
-0.1,1,1438.89163
-0.1,1,1441.413206
-0.1,1,1441.4133
-0.1,1,1441.413418
0.0,4,1441.413443
0.0,2,1441.413461
0.0,6,1441.413477
-0.1,1,1444.247176
-0.1,1,1444.247291
-0.1,8,1444.247325
1.0,5,1444.247352
0.0,3,1444.247376
-0.1,1,1444.2474
-0.1,1,1447.277613
-0.1,3,1447.277748
-0.1,2,1447.277798
-0.1,1,1447.277838
-0.1,1,1447.277873
-0.1,3,1450.330974
-0.1,1,1450.331063
0.0,2,1452.649484
-0.1,3,1455.650485
1.0,4,1455.650589
-0.1,6,1455.650621
-0.1,4,1458.939461
-0.1,6,1458.939573
-0.1,8,1458.939606
-0.1,5,1458.939631
-0.1,1,1461.466267
-0.1,6,1461.466374
0.0,3,1461.466408
-0.1,4,1461.466434
-0.1,1,1461.466458
-0.1,5,1464.755433
-0.1,3,1464.755518
-0.1,3,1464.755546
-0.1,2,1464.755567
-0.1,6,1464.755586
-0.1,1,1464.755606
-0.1,1,1467.313606
-0.1,1,1467.313708
-0.1,2,1469.716547
0.0,2,1469.716659
-0.1,3,1469.716693
0.0,5,1475.095272
-0.1,2,1475.095381
-0.1,3,1475.095414
-0.1,3,1475.095439
-0.1,7,1477.787679
-0.1,6,1477.787793
0.0,8,1477.787829
-0.1,3,1477.787856
-0.1,1,1477.787882
-0.1,1,1477.787907
-0.1,1,1477.787932
-0.1,5,1477.787956
-0.1,1,1480.953305
-0.1,1,1480.953413
0.0,7,1480.953446
-0.1,1,1480.953472
-0.1,6,1480.953496
-0.1,2,1483.990921
-0.1,2,1483.991016
-0.1,5,1483.991051
-0.1,1,1487.017238
-0.1,2,1487.017349
-0.1,2,1487.017383
-0.1,3,1487.017409
