#{"t_start": 1633963716.4191632, "env_id": null}
r,l,t
0.0,2,21562.222275
-0.1,2,21562.2223
-0.1,2,21562.222326
-0.1,2,21562.222349
-0.1,1,21565.83205
-0.1,2,21565.832174
-0.1,3,21565.832329
-0.1,1,21565.832365
-0.1,1,21565.83239
-0.1,2,21565.832415
-0.1,1,21565.832439
-0.1,1,21569.34218
-0.1,2,21569.342299
0.0,3,21569.342335
-0.1,1,21569.342363
-0.1,1,21569.342388
0.0,3,21569.342413
-0.1,2,21569.342437
-0.1,1,21569.342461
-0.1,1,21572.833302
-0.1,1,21572.833424
-0.1,1,21572.833459
-0.1,1,21572.833487
-0.1,2,21572.833513
-0.1,1,21572.833536
-0.1,1,21576.430118
-0.1,2,21576.430246
-0.1,1,21576.430281
-0.1,2,21576.430309
-0.1,1,21576.430334
-0.1,1,21576.430359
0.0,3,21576.430383
-0.1,1,21580.014706
-0.1,2,21580.014827
-0.1,1,21580.014864
-0.1,1,21580.01489
-0.1,1,21580.014916
-0.1,3,21580.01494
-0.1,4,21580.014963
-0.1,1,21583.407883
-0.1,3,21583.408001
-0.1,2,21583.408036
-0.1,6,21583.408064
-0.1,2,21583.408089
-0.1,1,21583.408113
-0.1,1,21583.408138
-0.1,1,21583.408162
0.0,2,21587.256536
-0.1,1,21587.256657
-0.1,1,21587.256696
-0.1,2,21587.256723
-0.1,1,21587.256749
-0.1,1,21587.256774
-0.1,1,21590.809219
-0.1,2,21590.809335
-0.1,1,21590.809371
-0.1,4,21590.809398
-0.1,2,21590.809423
-0.1,1,21590.809448
-0.1,2,21590.809473
-0.1,1,21590.809497
-0.1,3,21594.339559
-0.1,1,21594.339686
-0.1,1,21594.339719
-0.1,2,21594.339746
-0.1,1,21594.339772
-0.1,4,21594.339797
-0.1,2,21594.339821
-0.1,2,21598.063148
-0.1,2,21598.063277
-0.1,2,21598.063315
-0.1,2,21598.063341
-0.1,1,21598.063367
-0.1,1,21598.063391
-0.1,1,21598.063416
-0.1,2,21598.06344
-0.1,1,21598.063464
-0.1,1,21598.063488
-0.1,1,21601.606156
-0.1,1,21601.606279
-0.1,2,21601.606315
-0.1,1,21601.606343
-0.1,1,21605.200992
1.0,3,21605.201113
-0.1,1,21605.201149
-0.1,2,21605.201177
-0.1,2,21605.201202
0.0,2,21605.201227
1.0,3,21608.967879
-0.1,3,21608.967999
-0.1,1,21608.968036
-0.1,1,21608.968063
-0.1,3,21608.968089
-0.1,2,21612.4481
-0.1,3,21612.448234
-0.1,1,21612.44841
0.0,3,21612.448444
-0.1,1,21612.448463
-0.1,2,21612.448486
-0.1,2,21612.44852
-0.1,1,21612.448538
-0.1,5,21615.923805
-0.1,1,21615.923932
-0.1,1,21615.923968
-0.1,2,21615.923993
-0.1,4,21619.431038
-0.1,1,21619.431156
-0.1,2,21619.43119
-0.1,2,21619.431218
-0.1,3,21619.431254
-0.1,2,21619.431279
-0.1,1,21619.431304
-0.1,3,21622.890574
-0.1,1,21622.890694
-0.1,2,21622.890729
-0.1,2,21626.336404
-0.1,2,21626.336538
-0.1,2,21626.336572
-0.1,2,21626.336598
-0.1,2,21626.336623
-0.1,4,21626.336646
-0.1,2,21626.33667
0.0,2,21629.796711
-0.1,5,21629.7969
-0.1,1,21629.796978
-0.1,1,21629.797039
-0.1,1,21629.797094
-0.1,2,21629.797148
-0.1,1,21629.7972
-0.1,1,21633.265909
-0.1,1,21633.266038
-0.1,2,21633.266077
-0.1,1,21633.266105
-0.1,1,21636.797308
-0.1,3,21636.797429
-0.1,1,21636.797463
-0.1,6,21636.797488
-0.1,1,21636.797511
-0.1,4,21636.797535
-0.1,2,21636.797558
0.0,2,21636.797577
0.0,4,21640.35263
-0.1,1,21640.352743
-0.1,1,21640.352779
0.0,3,21640.352807
-0.1,1,21640.352834
-0.1,1,21640.352857
-0.1,2,21640.352881
-0.1,4,21643.907167
-0.1,1,21643.907261
-0.1,2,21643.907289
-0.1,2,21643.907308
-0.1,1,21643.907325
-0.1,1,21643.907342
-0.1,2,21643.907358
-0.1,3,21647.439075
-0.1,1,21647.439197
-0.1,1,21647.439242
-0.1,2,21647.439272
0.0,2,21647.439298
-0.1,1,21647.439322
-0.1,1,21647.439346
-0.1,2,21647.439372
-0.1,1,21647.439396
0.0,3,21651.043527
-0.1,1,21651.043644
0.0,2,21651.04368
-0.1,1,21651.043707
-0.1,1,21651.043732
-0.1,1,21654.544744
-0.1,2,21654.544858
-0.1,2,21654.544895
-0.1,2,21654.544921
-0.1,2,21654.544942
-0.1,1,21658.161874
-0.1,1,21658.161995
-0.1,1,21658.162029
-0.1,2,21658.162055
-0.1,2,21658.162081
0.0,4,21658.162103
-0.1,3,21658.162127
-0.1,4,21661.083017
-0.1,2,21661.083137
-0.1,1,21661.083171
-0.1,1,21661.083197
-0.1,3,21661.083221
-0.1,2,21664.653918
-0.1,1,21664.654038
-0.1,2,21664.654073
-0.1,1,21664.654102
-0.1,1,21664.654128
-0.1,1,21664.654153
-0.1,3,21664.654177
1.0,4,21664.654201
-0.1,1,21668.151151
-0.1,1,21668.151288
0.0,2,21668.151326
-0.1,1,21668.151354
-0.1,1,21668.151379
-0.1,2,21671.640973
-0.1,2,21671.641093
-0.1,4,21671.641127
-0.1,4,21671.641155
-0.1,1,21671.641181
-0.1,2,21671.641206
-0.1,1,21671.641231
-0.1,2,21675.072117
-0.1,5,21675.072242
-0.1,1,21675.072278
0.0,2,21675.072306
-0.1,1,21675.072332
-0.1,2,21678.690632
-0.1,2,21678.690752
-0.1,3,21678.690786
-0.1,1,21678.690813
-0.1,1,21678.69084
-0.1,2,21678.690865
-0.1,1,21678.690889
-0.1,2,21678.690913
-0.1,2,21682.44697
-0.1,1,21682.44709
-0.1,5,21682.447125
0.0,3,21682.447153
-0.1,1,21682.447179
-0.1,1,21682.447203
-0.1,1,21682.447234
-0.1,1,21682.447263
-0.1,2,21685.32926
-0.1,1,21685.32938
-0.1,3,21685.329414
-0.1,2,21685.329442
0.0,2,21685.329467
-0.1,1,21685.329494
-0.1,1,21685.329519
-0.1,1,21688.920526
-0.1,1,21688.92065
-0.1,2,21688.920686
-0.1,2,21688.920713
-0.1,2,21688.920737
-0.1,1,21688.920761
-0.1,2,21688.920784
-0.1,1,21688.920808
-0.1,2,21691.94264
-0.1,2,21691.942756
-0.1,3,21691.942792
-0.1,1,21691.942819
-0.1,2,21695.43939
-0.1,1,21695.439511
0.0,3,21695.439547
-0.1,1,21695.439576
-0.1,2,21695.439601
-0.1,2,21695.439626
-0.1,2,21695.439651
-0.1,2,21695.439675
-0.1,1,21699.019713
-0.1,2,21699.019831
-0.1,1,21699.019867
-0.1,1,21702.542084
-0.1,2,21702.542199
-0.1,4,21702.542233
-0.1,3,21702.54226
-0.1,2,21702.54228
-0.1,4,21702.542297
-0.1,2,21702.542314
-0.1,1,21705.485226
-0.1,3,21705.485344
-0.1,1,21705.485379
-0.1,3,21705.485406
-0.1,1,21708.949834
-0.1,1,21708.949961
-0.1,2,21708.949996
-0.1,2,21708.950022
-0.1,2,21708.950047
-0.1,4,21712.652966
-0.1,2,21712.653086
-0.1,1,21712.653121
-0.1,3,21712.653149
-0.1,1,21712.653175
-0.1,4,21712.6532
-0.1,3,21712.653225
-0.1,1,21712.65325
0.0,5,21712.653274
-0.1,1,21716.252674
-0.1,3,21716.252865
-0.1,1,21716.252941
-0.1,1,21716.253001
-0.1,1,21716.253056
-0.1,1,21716.253113
-0.1,1,21716.253168
-0.1,1,21716.253292
-0.1,2,21716.253349
-0.1,1,21719.791714
-0.1,1,21719.791833
-0.1,2,21719.791868
-0.1,1,21719.791895
-0.1,1,21719.79192
-0.1,3,21719.791944
-0.1,1,21719.791968
-0.1,2,21723.394799
-0.1,2,21723.394923
-0.1,3,21723.394958
-0.1,2,21723.394987
-0.1,1,21723.395012
-0.1,3,21726.531526
-0.1,2,21726.531713
-0.1,1,21726.531788
-0.1,1,21726.531849
-0.1,1,21726.531906
-0.1,2,21726.531961
-0.1,1,21729.47595
-0.1,1,21729.476074
-0.1,1,21729.476109
-0.1,3,21729.476138
-0.1,2,21729.476181
0.0,4,21732.907178
-0.1,1,21732.907299
-0.1,1,21732.907336
-0.1,2,21732.907363
-0.1,2,21732.907388
-0.1,2,21732.907412
-0.1,4,21732.907435
-0.1,1,21736.493991
0.0,4,21736.494107
-0.1,2,21736.494143
-0.1,1,21736.494171
-0.1,1,21736.494195
-0.1,2,21736.49422
-0.1,1,21736.494244
-0.1,5,21736.494267
-0.1,2,21736.49429
-0.1,2,21739.940922
-0.1,1,21739.941043
-0.1,1,21739.941077
-0.1,2,21739.941103
-0.1,1,21739.941128
-0.1,2,21739.941152
-0.1,1,21739.941175
-0.1,1,21739.941198
-0.1,1,21743.500851
-0.1,1,21743.500973
-0.1,1,21743.501009
-0.1,1,21743.501035
-0.1,2,21743.50106
-0.1,2,21743.501083
-0.1,1,21747.126926
-0.1,2,21747.127066
-0.1,2,21747.127115
-0.1,3,21747.127144
1.0,2,21747.127169
-0.1,3,21747.127193
-0.1,2,21747.127217
-0.1,1,21747.127252
-0.1,2,21750.029342
-0.1,1,21750.029465
-0.1,1,21750.029501
-0.1,1,21750.029528
-0.1,1,21750.029554
-0.1,2,21750.029578
1.0,2,21750.029602
-0.1,2,21753.58435
-0.1,1,21753.584468
1.0,2,21753.584505
-0.1,1,21753.584538
-0.1,3,21753.584566
-0.1,2,21753.584594
-0.1,1,21753.58462
-0.1,1,21757.296773
-0.1,2,21757.296898
-0.1,2,21757.296934
-0.1,2,21757.296961
-0.1,1,21757.296987
-0.1,1,21757.297013
-0.1,1,21757.297037
-0.1,1,21757.297062
-0.1,1,21760.853462
-0.1,1,21760.853651
-0.1,1,21760.853733
-0.1,2,21760.853804
-0.1,1,21760.853867
-0.1,1,21764.478441
-0.1,2,21764.478575
-0.1,1,21764.478623
-0.1,2,21764.478651
-0.1,5,21764.478676
-0.1,2,21764.4787
-0.1,2,21764.478722
-0.1,1,21764.478739
-0.1,3,21764.478754
-0.1,1,21767.973254
-0.1,1,21767.973375
-0.1,1,21767.973411
-0.1,1,21767.973439
-0.1,5,21767.973464
-0.1,2,21767.973489
-0.1,1,21767.973512
-0.1,1,21771.750179
-0.1,1,21771.750293
-0.1,2,21771.75033
-0.1,3,21771.750351
-0.1,1,21771.750375
-0.1,2,21771.750397
-0.1,2,21771.750418
-0.1,1,21771.750441
-0.1,2,21771.750465
-0.1,1,21775.19938
-0.1,1,21775.199496
-0.1,1,21775.199531
-0.1,1,21775.199558
-0.1,2,21775.199585
1.0,2,21775.19961
-0.1,2,21778.849761
-0.1,2,21778.849877
-0.1,1,21778.849913
-0.1,3,21778.84994
-0.1,2,21778.849967
-0.1,2,21781.838593
-0.1,2,21781.838718
-0.1,2,21781.838753
-0.1,3,21781.83878
-0.1,2,21781.838806
-0.1,1,21785.301189
-0.1,2,21785.301377
-0.1,2,21785.301454
-0.1,2,21785.301516
-0.1,1,21785.301574
-0.1,2,21785.301629
-0.1,1,21785.301684
0.0,2,21788.955552
-0.1,1,21788.955671
-0.1,1,21788.95571
0.0,3,21788.955741
-0.1,2,21788.955769
0.0,5,21788.955796
-0.1,1,21788.955821
-0.1,1,21788.955847
-0.1,1,21792.406704
0.0,2,21792.406817
-0.1,1,21792.406852
-0.1,5,21792.406879
-0.1,2,21795.381337
-0.1,3,21795.38146
0.0,2,21795.381495
-0.1,2,21795.381521
-0.1,2,21795.381546
-0.1,4,21799.117381
-0.1,1,21799.117495
-0.1,1,21799.117529
-0.1,2,21799.117557
-0.1,2,21799.117582
-0.1,3,21802.464504
-0.1,1,21802.464625
-0.1,2,21802.464659
-0.1,1,21802.464688
-0.1,1,21802.464712
-0.1,2,21802.464734
-0.1,3,21805.961347
-0.1,1,21805.961465
-0.1,2,21805.961499
-0.1,2,21805.961528
0.0,4,21805.961553
-0.1,1,21809.47083
-0.1,2,21809.470957
-0.1,1,21809.471007
0.0,6,21809.471036
-0.1,2,21809.471057
0.0,2,21809.471074
-0.1,2,21809.47109
-0.1,1,21809.471106
-0.1,6,21809.471122
-0.1,1,21812.971264
-0.1,1,21812.971434
-0.1,2,21812.971502
-0.1,1,21812.971559
-0.1,2,21812.971613
-0.1,1,21816.274426
-0.1,1,21816.274543
-0.1,1,21816.274579
-0.1,1,21816.2746
-0.1,4,21816.274625
-0.1,2,21816.274647
0.0,2,21816.274669
-0.1,2,21816.274693
-0.1,1,21816.274715
-0.1,2,21816.274731
-0.1,3,21819.816889
-0.1,1,21819.817014
-0.1,1,21819.817211
-0.1,1,21819.817304
-0.1,1,21819.817341
-0.1,1,21819.817369
-0.1,3,21819.817398
-0.1,2,21823.376353
-0.1,2,21823.377671
-0.1,1,21823.377711
-0.1,1,21823.377741
-0.1,2,21823.377768
-0.1,1,21823.377794
-0.1,1,21823.377819
-0.1,2,21826.811071
-0.1,1,21826.811192
-0.1,3,21826.811238
-0.1,2,21826.811269
-0.1,2,21826.811294
0.0,2,21830.443547
-0.1,2,21830.443731
-0.1,2,21830.44381
-0.1,1,21830.443872
-0.1,4,21830.44393
-0.1,1,21830.443985
-0.1,1,21830.44404
1.0,2,21830.444123
-0.1,1,21830.444181
-0.1,2,21830.444233
-0.1,1,21834.009171
-0.1,1,21834.009289
-0.1,1,21834.009324
-0.1,2,21834.009351
-0.1,1,21834.009375
-0.1,3,21834.0094
-0.1,2,21836.981348
-0.1,1,21836.981464
-0.1,2,21836.981501
-0.1,1,21836.981532
-0.1,1,21836.98156
-0.1,1,21836.981588
-0.1,2,21836.981613
-0.1,1,21840.44121
-0.1,1,21840.441299
-0.1,3,21840.441328
-0.1,1,21840.441352
-0.1,3,21840.441375
0.0,4,21844.032655
-0.1,3,21844.03275
-0.1,1,21844.032899
-0.1,2,21844.032932
-0.1,2,21844.032951
0.0,3,21844.032967
-0.1,1,21844.032984
-0.1,2,21844.033
-0.1,1,21847.578574
-0.1,3,21847.578697
-0.1,2,21847.578732
-0.1,2,21847.57876
-0.1,1,21851.039252
-0.1,1,21851.039372
-0.1,2,21851.039407
-0.1,2,21851.039436
-0.1,2,21851.039461
-0.1,2,21851.039485
-0.1,1,21854.493371
-0.1,1,21854.493492
1.0,4,21854.493527
-0.1,3,21854.493555
-0.1,2,21854.493581
-0.1,2,21854.493606
-0.1,1,21857.876209
-0.1,1,21857.876329
-0.1,1,21857.876365
-0.1,2,21857.876393
-0.1,4,21857.87642
-0.1,1,21857.876445
1.0,4,21857.87647
-0.1,1,21861.434083
-0.1,2,21861.434208
-0.1,1,21861.434244
-0.1,3,21861.434273
-0.1,1,21861.434299
-0.1,2,21861.434324
-0.1,1,21861.434349
-0.1,1,21864.997284
-0.1,4,21864.997401
-0.1,1,21864.99744
-0.1,2,21864.997468
-0.1,1,21864.997488
-0.1,1,21864.997504
-0.1,1,21868.584651
-0.1,1,21868.584773
-0.1,2,21868.58481
0.0,2,21868.584838
0.0,3,21868.584863
-0.1,1,21868.584888
-0.1,2,21868.584913
-0.1,1,21868.584938
-0.1,1,21872.175296
-0.1,6,21872.175413
-0.1,1,21872.175447
-0.1,1,21872.175474
-0.1,2,21872.175501
-0.1,4,21872.175526
-0.1,1,21872.17555
-0.1,1,21872.175574
-0.1,1,21875.68883
-0.1,2,21875.688956
-0.1,1,21875.689208
-0.1,1,21875.689362
-0.1,2,21875.689437
-0.1,3,21875.68959
-0.1,1,21875.689659
-0.1,1,21879.208656
-0.1,1,21879.208764
-0.1,1,21879.208802
-0.1,1,21879.208829
-0.1,3,21879.208854
-0.1,2,21879.208879
-0.1,1,21882.808148
-0.1,2,21882.808271
-0.1,1,21882.808307
-0.1,3,21882.808334
-0.1,2,21882.808359
-0.1,3,21882.808384
-0.1,1,21886.393438
-0.1,2,21886.393559
-0.1,4,21886.393593
-0.1,3,21886.39362
-0.1,1,21886.393646
-0.1,1,21886.393671
-0.1,2,21886.393696
-0.1,1,21886.393721
-0.1,1,21890.019455
-0.1,3,21890.019559
-0.1,3,21890.019597
-0.1,2,21890.019623
-0.1,2,21893.47427
-0.1,2,21893.474383
-0.1,1,21893.474421
-0.1,2,21893.474449
-0.1,3,21893.474472
-0.1,1,21893.474488
-0.1,2,21893.474504
-0.1,1,21897.015214
-0.1,2,21897.015351
-0.1,1,21897.015385
-0.1,3,21897.015413
-0.1,1,21897.015438
-0.1,1,21897.015463
-0.1,2,21900.474881
-0.1,4,21900.475008
-0.1,4,21900.475193
-0.1,2,21900.475235
-0.1,1,21900.475265
-0.1,1,21900.475288
-0.1,2,21903.446272
-0.1,3,21903.446383
-0.1,4,21903.446416
-0.1,2,21907.012194
-0.1,3,21907.012316
-0.1,2,21907.012353
-0.1,2,21907.012382
-0.1,1,21907.012407
-0.1,3,21907.012432
-0.1,2,21907.012455
-0.1,3,21907.012479
-0.1,1,21907.012502
-0.1,1,21910.747657
-0.1,2,21910.747767
-0.1,3,21910.747805
-0.1,1,21910.747832
-0.1,2,21914.164564
-0.1,4,21914.164687
-0.1,1,21914.164722
1.0,2,21914.16475
-0.1,2,21914.164777
-0.1,2,21914.164802
-0.1,2,21914.164826
0.0,2,21917.655044
-0.1,2,21917.655164
-0.1,1,21917.655201
-0.1,3,21917.655238
-0.1,2,21917.655267
-0.1,2,21921.018867
-0.1,1,21921.018988
-0.1,2,21921.019026
-0.1,1,21921.019056
0.0,2,21921.019083
-0.1,1,21921.01911
-0.1,4,21921.019132
-0.1,1,21921.019149
-0.1,2,21921.019165
-0.1,2,21921.019181
-0.1,1,21924.651913
-0.1,3,21924.652037
-0.1,2,21924.652078
-0.1,1,21924.652107
-0.1,1,21924.652133
-0.1,1,21924.652159
-0.1,2,21928.162249
-0.1,2,21928.16234
-0.1,2,21928.162377
-0.1,1,21928.162404
-0.1,2,21928.162427
-0.1,2,21928.16245
-0.1,1,21928.162467
-0.1,2,21928.162483
-0.1,1,21931.666559
-0.1,1,21931.666679
-0.1,1,21931.666715
-0.1,2,21931.666743
-0.1,1,21931.666769
-0.1,1,21931.666793
-0.1,1,21931.666818
-0.1,1,21935.128122
-0.1,2,21935.128239
-0.1,1,21935.128273
-0.1,1,21935.128303
-0.1,3,21935.128328
0.0,3,21935.128352
-0.1,2,21935.128394
-0.1,1,21935.128418
-0.1,1,21938.549271
-0.1,2,21938.549389
-0.1,1,21938.549423
-0.1,2,21938.54945
-0.1,1,21938.549476
-0.1,1,21938.5495
-0.1,1,21938.549524
-0.1,1,21938.549548
1.0,3,21942.096688
1.0,2,21942.096808
-0.1,1,21942.096841
-0.1,1,21942.096869
-0.1,1,21942.096893
0.0,5,21942.096914
-0.1,2,21945.756438
-0.1,1,21945.756555
-0.1,2,21945.756588
-0.1,1,21945.756615
-0.1,2,21945.75664
-0.1,1,21945.756665
-0.1,2,21949.310311
-0.1,1,21949.31043
-0.1,2,21949.310464
-0.1,1,21949.310493
-0.1,3,21949.310518
-0.1,4,21949.310543
-0.1,1,21949.310566
-0.1,2,21952.936049
-0.1,3,21952.936172
-0.1,1,21952.936209
-0.1,2,21952.936236
-0.1,4,21952.936261
-0.1,1,21952.936286
-0.1,2,21956.330097
-0.1,2,21956.330215
-0.1,2,21956.330251
-0.1,2,21956.330277
-0.1,1,21956.330301
-0.1,2,21959.720917
-0.1,1,21959.721047
-0.1,4,21959.721097
0.0,2,21959.721123
-0.1,2,21959.721149
-0.1,3,21959.72117
-0.1,2,21959.721185
-0.1,1,21963.447799
-0.1,3,21963.447919
-0.1,1,21963.447956
-0.1,1,21963.447983
-0.1,1,21963.448009
-0.1,2,21963.448035
-0.1,2,21963.448059
-0.1,2,21963.448082
-0.1,2,21966.995553
-0.1,1,21966.995669
-0.1,2,21966.995703
-0.1,2,21966.99573
-0.1,3,21966.995756
-0.1,1,21966.99578
-0.1,2,21970.587584
-0.1,1,21970.587705
-0.1,1,21970.58774
-0.1,2,21970.587767
-0.1,1,21970.587795
-0.1,2,21970.587819
-0.1,2,21970.587844
-0.1,1,21974.307505
-0.1,1,21974.307624
0.0,3,21974.307663
-0.1,2,21974.307694
-0.1,2,21974.307722
-0.1,1,21974.30775
1.0,2,21974.307776
-0.1,1,21974.307796
-0.1,1,21977.858522
-0.1,1,21977.858648
-0.1,2,21977.858683
-0.1,1,21977.858715
-0.1,1,21977.85874
-0.1,4,21977.858765
-0.1,2,21977.858789
-0.1,1,21977.858813
0.0,3,21981.639066
-0.1,2,21981.639183
-0.1,1,21981.63922
-0.1,1,21981.639259
-0.1,1,21981.639285
-0.1,1,21981.63931
-0.1,1,21981.639334
-0.1,2,21981.639358
-0.1,2,21981.63938
-0.1,1,21985.354755
-0.1,1,21985.354874
-0.1,1,21985.354909
1.0,2,21985.354937
-0.1,2,21988.956122
-0.1,2,21988.956402
-0.1,3,21988.956452
-0.1,2,21988.956479
1.0,3,21988.956502
-0.1,2,21988.956526
1.0,2,21988.956542
-0.1,2,21988.956558
-0.1,2,21992.446175
-0.1,1,21992.446295
-0.1,2,21992.446328
-0.1,2,21992.446356
-0.1,1,21992.446382
-0.1,1,21996.009517
-0.1,1,21996.009634
-0.1,1,21996.009672
-0.1,3,21996.009701
-0.1,1,21996.009726
-0.1,2,21996.009748
-0.1,2,21996.009771
-0.1,2,21996.009794
-0.1,1,21999.063153
-0.1,1,21999.063281
1.0,3,21999.063317
-0.1,1,21999.063348
1.0,3,21999.063371
-0.1,1,21999.063388
-0.1,2,21999.063409
-0.1,1,22002.666253
-0.1,2,22002.666373
-0.1,2,22002.666408
-0.1,1,22002.666435
-0.1,1,22006.200092
-0.1,2,22006.200206
-0.1,2,22006.200242
-0.1,1,22006.20027
-0.1,1,22006.200294
0.0,5,22006.200318
-0.1,2,22006.200341
-0.1,1,22006.200365
-0.1,4,22009.975044
-0.1,1,22009.975163
-0.1,1,22009.975199
-0.1,1,22009.975234
0.0,3,22009.975262
0.0,4,22009.975287
-0.1,3,22009.975311
-0.1,2,22013.615153
-0.1,1,22013.615283
-0.1,2,22013.615319
-0.1,2,22013.615348
-0.1,1,22013.615372
-0.1,1,22013.615397
-0.1,2,22017.015911
-0.1,3,22017.01603
-0.1,1,22017.016066
-0.1,2,22017.016094
-0.1,1,22017.016119
-0.1,3,22017.016144
-0.1,2,22017.016169
-0.1,1,22017.016193
-0.1,1,22020.002743
1.0,2,22020.002871
-0.1,2,22020.002908
-0.1,1,22020.002936
-0.1,2,22023.74426
-0.1,1,22023.744376
-0.1,2,22023.744411
0.0,2,22023.74444
-0.1,1,22023.744466
-0.1,2,22023.744491
-0.1,3,22023.744515
-0.1,1,22023.744539
-0.1,4,22023.744564
-0.1,2,22023.744588
-0.1,1,22023.744612
-0.1,1,22027.200037
-0.1,3,22027.200161
-0.1,1,22027.200196
-0.1,1,22027.200225
-0.1,1,22027.200249
-0.1,1,22027.200273
-0.1,1,22027.200297
-0.1,1,22027.200321
-0.1,1,22030.71837
-0.1,1,22030.718491
-0.1,1,22030.718526
-0.1,2,22030.718554
-0.1,1,22030.718579
-0.1,2,22030.718604
-0.1,2,22034.206915
0.0,3,22034.207039
-0.1,1,22034.207074
-0.1,1,22034.207102
-0.1,2,22034.207128
-0.1,2,22034.207153
-0.1,1,22037.71936
-0.1,2,22037.719481
0.0,4,22037.719517
-0.1,2,22037.719544
-0.1,2,22037.719587
-0.1,2,22041.222108
-0.1,2,22041.22223
-0.1,2,22041.222267
-0.1,1,22041.222296
0.0,4,22041.222323
0.0,2,22041.222349
-0.1,1,22041.222375
-0.1,3,22041.2224
-0.1,1,22044.788145
-0.1,2,22044.788265
-0.1,1,22044.788299
-0.1,1,22044.788324
-0.1,1,22044.788347
-0.1,1,22044.788372
-0.1,2,22044.788395
-0.1,1,22044.788417
-0.1,3,22044.788437
-0.1,2,22048.410339
-0.1,1,22048.410463
-0.1,1,22048.410504
-0.1,3,22048.410537
0.0,2,22048.410566
-0.1,1,22048.410594
-0.1,2,22051.669812
-0.1,2,22051.669929
-0.1,2,22051.669964
-0.1,2,22051.669992
-0.1,1,22051.670017
-0.1,1,22051.670042
-0.1,1,22051.670066
-0.1,1,22051.670091
-0.1,2,22051.670115
-0.1,1,22055.333286
-0.1,1,22055.333405
-0.1,1,22055.333442
-0.1,1,22055.333469
-0.1,2,22055.333495
-0.1,1,22055.333518
0.0,3,22055.333543
-0.1,1,22055.333565
-0.1,2,22059.072028
-0.1,1,22059.072152
-0.1,1,22059.072187
-0.1,2,22059.072216
-0.1,1,22059.072241
-0.1,1,22059.072266
-0.1,2,22059.07229
-0.1,2,22062.720199
-0.1,1,22062.720318
-0.1,2,22062.720353
1.0,2,22062.720381
-0.1,1,22062.720407
-0.1,4,22062.720432
-0.1,2,22062.720457
-0.1,1,22062.72048
-0.1,1,22062.720504
-0.1,1,22062.720527
-0.1,1,22066.267015
-0.1,1,22066.26714
-0.1,1,22066.267421
-0.1,2,22066.267469
-0.1,1,22066.267496
-0.1,1,22066.267522
-0.1,2,22069.76744
-0.1,2,22069.767565
-0.1,1,22069.767601
-0.1,2,22069.767629
-0.1,2,22073.504672
0.0,2,22073.504791
-0.1,1,22073.504833
-0.1,1,22073.504861
-0.1,2,22073.504885
-0.1,1,22073.504909
-0.1,3,22073.504933
-0.1,4,22073.504957
-0.1,1,22077.250267
-0.1,1,22077.250387
-0.1,3,22077.250422
-0.1,4,22077.25045
-0.1,1,22077.250476
-0.1,1,22077.2505
-0.1,1,22077.250525
-0.1,2,22077.25055
-0.1,1,22077.250574
-0.1,4,22080.714232
-0.1,1,22080.714356
-0.1,2,22080.714391
-0.1,1,22080.714417
-0.1,3,22084.286323
-0.1,2,22084.286443
-0.1,2,22084.286477
-0.1,2,22084.286504
-0.1,1,22084.286529
-0.1,1,22084.286554
-0.1,2,22084.286577
-0.1,2,22087.241575
0.0,3,22087.241699
-0.1,1,22087.241733
-0.1,2,22087.241761
-0.1,2,22090.78909
-0.1,1,22090.789213
-0.1,4,22090.78925
-0.1,2,22090.789278
-0.1,2,22090.789302
-0.1,2,22090.789324
-0.1,2,22090.78934
-0.1,1,22094.424931
-0.1,5,22094.425051
-0.1,2,22094.425088
-0.1,1,22094.425115
-0.1,1,22094.425141
-0.1,2,22094.425165
-0.1,2,22098.01472
-0.1,1,22098.014846
-0.1,1,22098.014883
-0.1,3,22098.014911
0.0,2,22098.014937
-0.1,1,22098.014961
-0.1,1,22098.014985
-0.1,4,22098.015009
-0.1,2,22098.015033
-0.1,2,22101.637567
-0.1,2,22101.637687
-0.1,1,22101.637722
-0.1,1,22101.637748
-0.1,1,22101.637772
-0.1,1,22101.637796
-0.1,1,22101.637819
-0.1,3,22101.637843
-0.1,2,22105.127178
-0.1,2,22105.12731
-0.1,1,22105.127348
-0.1,1,22105.127376
-0.1,1,22105.127399
1.0,2,22108.057899
-0.1,1,22108.058029
1.0,3,22108.058081
-0.1,2,22108.05811
-0.1,1,22108.058136
-0.1,2,22108.05816
-0.1,2,22108.058191
-0.1,1,22108.058229
-0.1,3,22108.058256
-0.1,2,22108.058274
-0.1,1,22108.05829
-0.1,1,22108.058309
-0.1,1,22111.845403
-0.1,1,22111.845523
-0.1,1,22111.845559
-0.1,1,22111.845587
-0.1,1,22111.845613
-0.1,1,22111.845637
-0.1,1,22115.361133
-0.1,2,22115.361253
-0.1,2,22115.361297
-0.1,1,22115.361324
-0.1,1,22115.361344
-0.1,2,22115.361361
-0.1,2,22115.361377
-0.1,2,22115.361392
-0.1,2,22118.822875
-0.1,2,22118.822996
-0.1,1,22118.823031
-0.1,1,22118.823058
-0.1,1,22118.823083
-0.1,2,22121.89935
-0.1,2,22121.899478
-0.1,1,22121.899514
-0.1,4,22121.89954
-0.1,2,22121.899564
-0.1,1,22121.899589
-0.1,4,22125.445242
-0.1,1,22125.445363
-0.1,1,22125.445397
-0.1,2,22125.445425
-0.1,1,22125.445451
